encode,Keller_TM2497_Droso_HisGFP,frame_shuffle->bitswap1->lz4,1.70,3.60,0.84,0,8,1493908639
encode,Keller_TM2497_Droso_HisGFP,quantiser->hevc,4.77,21.34,1.38,0,8,1493908639
decode,Keller_TM2497_Droso_HisGFP,lz4,3.16,0.55,1.42,0,8,1493908680
decode,Keller_TM2497_Droso_HisGFP,quantiser->lz4,3.22,0.48,1.23,0,8,1493908683
decode,Keller_TM2497_Droso_HisGFP,quantiser->h264,4.80,2.03,1.29,0,8,1493908683
decode,Keller_TM2497_Droso_HisGFP,bitswap1->lz4,5.58,2.45,1.19,0,8,1493908692
decode,Keller_TM2497_Droso_HisGFP,frame_shuffle->bitswap1->lz4,8.86,2.46,1.27,0,8,1493908692
decode,Keller_TM2497_Droso_HisGFP,zcurve_reorder(tile_size=16)->bitswap1->lz4,7.97,4.22,1.25,0,8,1493908695
decode,Keller_TM2497_Droso_HisGFP,raster_reorder(tile_size=16)->bitswap1->lz4,5.44,3.27,1.23,0,8,1493908697
decode,Keller_TM2497_Droso_HisGFP,quantiser->hevc,8.25,5.94,1.28,0,8,1493908695
decode,Keller_TM2497_Droso_HisGFP,zcurve_reorder(tile_size=16)->bitswap1->lz4,5.82,4.39,1.30,0,8,1493908698
decode,Keller_TM2497_Droso_HisGFP,raster_reorder(tile_size=16)->bitswap1->lz4,4.99,3.21,1.27,0,8,1493908701
decode,Keller_TM2497_Droso_HisGFP,rmestbkrd->bitswap1->lz4,5.52,2.42,1.19,0,8,1493908718
encode,Keller_Zebrafish_HisGFP,bitswap1->lz4,12.71,9.26,6.21,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,zcurve_reorder(tile_size=4)->bitswap1->lz4,12.17,28.06,6.59,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,raster_reorder(tile_size=16)->bitswap1->lz4,13.50,12.56,6.22,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,zcurve_reorder(tile_size=16)->bitswap1->lz4,12.22,30.09,7.27,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,raster_reorder(tile_size=4)->bitswap1->lz4,13.15,12.00,6.51,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,frame_shuffle->bitswap1->lz4,15.84,37.44,6.24,0,8,1493908629
encode,Keller_Zebrafish_HisGFP,quantiser->lz4,14.30,6.12,7.85,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,quantiser->h264,16.37,15.82,9.06,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,lz4,16.33,6.07,6.15,0,8,1493908630
encode,Keller_Zebrafish_HisGFP,quantiser->hevc,24.95,201.73,11.15,0,8,1493908630
decode,Keller_Zebrafish_HisGFP,quantiser->lz4,19.33,4.83,12.28,0,8,1493908680
decode,Keller_Zebrafish_HisGFP,lz4,19.53,4.48,11.81,0,8,1493908680
encode,Keller_Zebrafish_HisGFP,rmestbkrd->bitswap1->lz4,40.61,40.03,6.01,0,8,1493908630
decode,Keller_Zebrafish_HisGFP,quantiser->h264,27.59,15.62,11.90,0,8,1493908680
decode,Keller_Zebrafish_HisGFP,zcurve_reorder(tile_size=16)->bitswap1->lz4,38.96,43.08,11.59,0,8,1493908680
decode,Keller_Zebrafish_HisGFP,zcurve_reorder(tile_size=16)->bitswap1->lz4,39.49,42.34,11.46,0,8,1493908680
decode,Keller_Zebrafish_HisGFP,frame_shuffle->bitswap1->lz4,39.64,25.48,11.35,0,8,1493908680
